Title,Year,DOI
Autonomous planning for mobile manipulation services based on multi-level robot skills,2009,10.1109/IROS.2009.5353901
The iCub humanoid robot: An open platform for research in embodied cognition,2008,10.1145/1774674.1774683
Robot skill abstraction for ad architecture,2007,
Autonomy and supervision for robot skills and tasks learned from demonstration,2004,
Learning robots,2010,
A neural network-based approach for an assembly cell control,2008,10.1016/j.asoc.2007.10.001
Skill-based manipulation and error recovery in maintenance tasks,2007,
"Sensorimotor abstraction selection for efficient, autonomous robot skill acquisition",2008,10.1109/DEVLRN.2008.4640821
Kick skill based on fuzzy inference and its Implementation in RoboCup,2003,
Optimal motion planning for assembly skill based on mixed logical dynamical system,2002,
Active teaching in robot programming by demonstration,2007,10.1109/ROMAN.2007.4415177
Make your own robots to play and learn with! - Robot-based instruction program in Korea-,2009,10.1109/ROMAN.2009.5326276
Extracting play primitives for a robot playmate by sequencing low-level motion behaviors,2008,10.1109/ROMAN.2008.4600692
A prototype safety system for new on-the-job training (OJT) in an anthropocentric cell manufacturing system,2008,10.1080/17452750701822444
Learning a table soccer robot a new action sequence by observing and imitating,2007,10.1609/aiide.v3i1.18784
Extensive human training for robot skill synthesis: Validation on a robotic hand,2007,10.1109/ROBOT.2007.363581
Skill oriented planning of semi automated assembly systems,2003,10.1016/S1474-6670(17)37702-9
Autonomous Robot Skill Acquisition,2008,
"Supervisory Control of Learning and Adaptive Systems - Papers from the AAAI-04 Workshop, Technical Report",2004,
Implementation and experiences on a real robot,2007,10.1007/978-3-540-72690-6_6
Summary and future work,2006,10.1007/11540151_8
Haptic rendered virtual modelling of gear assembly,2004,10.1016/S1474-6670(17)31132-1
Force based skill learning for robot tasks in contact conditions,2004,
"IEE/ASME International Conference on Advanced Intelligent Mechatronics, Aim",2007,
Manipulating deformable linear objects: Programming using different manipulation skills; [Handhabung deformierbarer linearer Objekte: Programmierunq mit verschiedenen Manipulation-Skills],2002,
Skin-based micromanipulation system for assembly operation,2003,10.1109/MHS.2003.1249932
Expert Skill-Based Gain Tuning in Discrete-Time Adaptive Control for Robots,2004,10.20965/jrm.2004.p0054
Understanding robot motor capability using information-theory-based approach,2009,10.1109/IROS.2009.5354332
Autonomous robot skill acquisition,2008,
Session 12: Manipulation,2009,10.1007/978-3-642-00196-3_61
Uncertainty of estimated parameters of contact conditions by active force sensing,2009,10.1109/ROBIO.2009.4913186
Dynamic manipulation inspired by the handling of a pizza peel,2009,10.1109/TRO.2009.2017085
A planner for topological navigation based on previous experiences,2004,
Machine-mediated motor skill training method in haptic-enabled Chinese handwriting simulation system,2006,10.1109/IROS.2006.282363
Measurement of flexed posture for flexible mono-tread mobile track: Fundamental Test and Validation Using New Flexible Displacement Sensor,2010,
Robot skill synthesis through human visuo-motor learning: Humanoid robot statically-stable reaching and in-place stepping,2010,
Teaching robot companions: The role of scaffolding and event structuring,2008,10.1080/09540090802091925
Primitive skill-based supervisory control of a humanoid robot applied to a visual-acoustic localization task,2006,
The stereo vision system for an underwater vehicle,2009,10.1109/OCEANSE.2009.5278314
Activities of the NASA exploration team human-robotics working group,2003,
"Proc. - The Fourth IEEE Workshop on Software Technol. for Future Embedded and Uhiquitous systems, SEUS 2006 and the Second Int. Workshop on Collaborative Computing, Integr., and Assurance, WCCIA 2006",2006,
Systematization of error recovery in skill-based manipulation,2009,
Living with the lab–boosting experiential learning and creativity in 1st year engineering students,2007,10.1080/10798587.2007.10642946
Linking perception and action in a control architecture for human-robot domains,2003,10.1109/HICSS.2003.1174287
A language for sequence specification for sequencing autonomous robots skills,2004,
A skill-based autonomous control method for robotic teleoperation,2008,10.1007/978-3-540-88513-9_73
Living with the lab: Update on the second year of full implementation for over 400 first-year engineering students,2009,
An Architecture for cognitive human-robot integration. Application to rehabilitation robotics,2005,
Experimental verification of estimated parameters of contact conditions by active force sensing,2009,10.1109/ICMA.2009.5246552
"2009 International Fuzzy Systems Association World Congress and 2009 European Society for Fuzzy Logic and Technology Conference, IFSA-EUSFLAT 2009 - Proceedings",2009,
Neural Adaptive Approach-Application to Robot Force Control in an Unknown Environment,2006,10.20965/jrm.2006.p0529
Skill transfer from human to robot by direct teaching and task sharing - A case study with origami folding task,2010,10.3182/20100831-4-fr-2021.00080
Dynamical system modulation for robot learning via kinesthetic demonstrations,2008,10.1109/TRO.2008.2006703
Manipulation skills acquisition through state classification and dimension decrease,2005,10.1109/ICTAI.2005.83
Advances in robot skill learning,2002,10.1016/S0921-8890(02)00162-8
Artificial neural network-based hybrid force/position control of an assembly task,2006,10.1109/IS.2006.348486
Understanding of positioning skill based on feedforward / feedback switched dynamical model,2009,10.1109/IROS.2009.5353903
Quilts with a point of view,2004,
Data-driven skill-based PID control of a pilot-scale helicopter model,2008,
HERMES - A versatile personal robotic assistant,2004,10.1109/JPROC.2004.835381
Assist control and its tuning method for haptic system,2006,10.1109/AMC.2006.1631687
Recognition and teaching of robot skills by fuzzy time-modeling,2009,
On the design and development of a human-robot synergistic system,1992,10.1016/0921-8890(92)90024-S
Skill acquisition system for the intelligent assisting system-IAS,1993,10.1163/156855394X00437
"Robot skill learning, basis functions, and control regimes",1993,
Adaptive Behavior of Mobile Robot Based on Sensory Network,1999,10.1299/kikaic.65.1006
Ein allgemeiner Ansatz zur Montage deformierbarer linearer Werkstücke mit Industrierobotern,2000,
Skill learning from observations,1994,
GripSee: a gesture-controlled robot for object perception and manipulation,1999,10.1023/A:1008839628783
SKILL BASED CONTROL BY USING FUZZY NEURAL NETWORK FOR HIERARCHICAL INTELLIGENT CONTROL,1992,10.1109/IJCNN.1992.226980
Self-generation by a mobile robot of topological maps of corridors,2002,
Optical-flow person following behaviour,1998,
A Model-Based Manipulation System with Skill-Based Execution,1992,10.1109/70.163779
Learning Dextrous Manipulation Skills for Multifingered Robot Hands Using the Evolution Strategy,1998,10.1023/a:1008822709073
Acquiring manipulation skills through observation,1999,
Information and power flow during skill acquisition for the intelligent assisting system - IAS,1993,
Transferring manipulative skills to robots: Representation and acquisition of tool manipulative skills using a process dynamics model,1992,10.1115/1.2896518
Skill acquisition and transfer system as approach to the intelligent assisting system - IAS,1993,
Software design of sensor-based robot skills,1994,
Micro-telerobotic surgical system for microsurgery,1997,10.3233/978-1-60750-883-0-216
Neural and fuzzy approaches to vision-based parking control,1996,10.1016/0967-0661(96)00176-1
"Force sensing from human demonstration: stiffness, impedance and kinesthetic sensibility",1994,
Intelligent Control Concerning Obstacle Avoidance of Mobile Robot,1996,10.20965/jrm.1996.p0104
Box picking-up with graspless manipulation skill,1999,
Skill-based vehicle guidance by use of artificial neural networks,1996,10.1016/0378-4754(95)00076-3
Skill-based adaptive controller for deburring robots,1991,
Hierarchical Trajectory Planning of Robot Manipulators with Structured Intelligence by Virus-Evolutionary Genetic Algorithm,1998,10.1299/kikaic.64.3481
Acquiring Robot Skills via Reinforcement Learning,1994,10.1109/37.257890
Integrating skills into multi-agent systems,1998,10.1023/A:1008811827890
On the consistency of compliance control laws acquired from humans,1992,
A FRIEND for assisting handicapped people,2001,10.1109/100.924364
"Proceedings of the 1997 IEEE International Symposium on Computational Intelligence in Robotics and Automation, CIRA",1997,
Automatic symbolic modelling of co-evolutionarily learned robot skills,2001,10.1007/3-540-45720-8_96
"Hand-mouth coordination in the newborn: Morphology, determinants, and early development of a basic act",1993,10.1016/S0166-4115(08)60956-5
Human Directed Local Autonomy for motion guidance and coordination in an intelligent manufacturing system,1997,10.1117/12.294421
Learning Open Loop Control of Complex Motor Tasks,1993,
Hierarchical learning of robot skills by reinforcement,1993,
Manipulation skill modeling for dexterous hands,1994,
Model based implementation of a manipulation system with artificial skills,1993,10.1007/BFb0036133
A model for skills-oriented robot programming (SKORP),1993,10.1117/12.141787
Learning routines,1996,10.1007/3540608052_61
Data fusion for compliant motion tasks based on human skills,2002,
Proceedings: 2002 IEEE International Conference on Robotics and Automation,2002,
Intelligent cooperative manipulation system,1993,
Hybrid linguistic/numeric control of deburring robots based on human skills,1992,
Navigates: A benchmark for indoor navigation,1998,10.1061/40337(205)6
Neurochemical characteristics of the rat neostriatum and motor cortex after the development of a unilateral manipulatory reflex,1995,10.1007/BF02358578
Towards a reactive grasping system for an industrial robot arm,1999,
Robot Skills Development Using a Laser Range Finder,1994,10.1109/19.293431
Fuzzy-based reinforcement learning of a robot force control skill,1996,
Hand manipulation skill modeling for the intelligent cooperative manipulation system - ICMS,1994,
Efficient search for robot skill learning: simulation and reality,1994,
Application of AI based reinforcement learning to robot vehicle control,1995,
Skill-based visual parking control using neural and fuzzy networks,1995,
Sensor-Based Artificial Skills with Force and Vision Information,2001,10.20965/jrm.2001.p0254
High dimension action spaces in robot skill learning,1994,
Robot skills development using a laser range finder,1993,10.1109/imtc.1993.382601
Visual programming for capturing of human manipulation skill,1993,
Unified approach for teleoperation of virtual and real environment for skill based teleoperation,1994,
ABB robots lay it on the line for car seat manufacturers,1993,
A robot system for unstructured environments based on an environment model and manipulation skills,1991,
