Title,Year,DOI
Mobile Robots XII,1998,
Learning helicopter control through `teaching by showing',1998,
"Proceedings of the 1998 IEEE International Symposium on Intelligent Control, ISIC",1998,
Behaviour-based architecture for force control of robot manipulators,1998,
Acquiring Behavioral Rules for Action-Based Robot Environments,1998,10.20965/jrm.1998.p0387
Obstacle avoidance of mobile robot using fuzzy behavior-based control with module learning,1999,
Cooperative robotics for multi-target observation,1999,10.1080/10798587.1999.10750747
Robot architecture based on situated modules,1999,
Polymorphic autonomous architecture for mobile robot navigation,1999,
Representation of behavioral history for learning in nonstationary conditions,1999,10.1016/S0921-8890(99)00051-2
Multilegged Vehicle Using Multireactive Agent,1998,10.20965/jrm.1998.p0400
Navigation for a Behavior-Based Autonomous Mobile Robot,1998,10.20965/jrm.1998.p0407
"Fuzzy Behavior-Based Control (1st Report, A Proposal of Control System Realization)",1998,10.1299/kikaic.64.1278
Distributed Behavior Arbitration Network: An autonomous control architecture for humanoid robots,1999,
"2nd Robot World Cup Soccer Games and Conferences, RoboCup 1998",1999,
A behavior-based architecture for teaching more than reactive behaviors to mobile robots,1999,10.1109/EURBOT.1999.827641
Vision-based behavior control of autonomous systems by fuzzy reasoning,1999,10.1007/10705474_17
A Method for Action Selection Based on Immune System and its Application to Obstacles Avoidance Problems of Mobile Robots,1999,10.1299/kikaic.65.2386
Sensory network for fuzzy controller of a mobile robot,1999,
Proceedings of the 1998 IEEE/RSJ International Conference on Intelligent Robots and Systems. Part 1 (of 3),1998,
Client-server-based mobile robot control,1998,10.1109/3516.686675
Practical use of an autonomous decentralized transportation system - architecture of a behavior-based automatic guided vehicle,1998,10.1163/156855399X00478
Fault tolerant action selection for planetary rover control,1998,10.1117/12.326996
Behavior based robotics using regularized hybrid automata,1999,
Cooperation without deliberation: a minimal behavior-based approach to multi-robot teams,1999,10.1016/S0004-3702(99)00023-5
Integrating spatial and topological navigation in a behaviour-based multi-robot application,1999,
Map generation by means of autonomous robots and possibility propagation techniques,1999,10.1145/301136.301244
Behavior-based peg-in-hole,1999,10.1017/S0263574799001125
PLAYBOT: A visually-guided robot for physically disabled children,1998,10.1016/s0262-8856(97)00088-7
Exploration tuned reinforcement function,1999,10.1016/S0925-2312(98)00117-9
Robot soccer with LEGO mindstorms,1999,10.1007/3-540-48422-1_11
Multi-agent reinforcement learning system integrating exploitation- and exploration-oriented learning,1998,10.1007/10693067_4
Distributed architecture for effective multirobot cooperation in team competitions,1999,
Fuzzy logic based behaviors blending for intelligent reactive navigation of walking robot,1999,10.1109/ISSPA.1999.818136
Distributed scheduling of an assembly shop,1998,
Framework for plan execution in behavior-based robots,1998,
Communication between behavior-based robots with emotion model and humans,1998,
Behavior-based fuzzy control system for a mobile robot with environment recognition by sensory-motor coordination,1999,10.1109/fuzzy.1999.793215
Online learning of fuzzy behaviours using genetic algorithms & real-time interaction with the environment,1999,10.1109/fuzzy.1999.793024
Control and perception components for autonomous vehicle guidance. Application to the ROMEO vehicles,1999,10.1016/S0967-0661(99)00091-X
Motion coordination of behavior-based controller for brachiation robot,1999,
Plan Execution Based on Active Perception: Adding Hints to Plans,1999,10.1023/A:1008872509483
Multi-agent architecture for intelligent building sensing and control,1999,10.1108/02602289910266278
Hybrid control architecture using a reactive sequencing strategy for mobile robot navigation,1999,
Autonomous agents in user interfaces,1999,10.1080/019697299125334
Evolutionary Strategy Using Statistical Information and Its Application to Mobile Robot Control,1999,10.20965/jaciii.1999.p0075
Multi-Layer Hierarchical Rule Learning in Reactive Robot Control Using Incremental Decision Trees,1999,10.1023/A:1008012519312
Fuzzy behavior-based control for a task of three-link manipulator,1999,
Implementing neural soft- and hardware on the autonomous mini-robot Khepera,1999,10.1109/MN.1999.758896
Hybrid control architecture for mobile manipulation,1999,
Navigation of intelligent vehicle using visual information (Experimental Evaluation of Hierarchical controller Divided by Information Type),1998,10.1299/kikaic.64.1362
Reusable strategies for software agents via the subsumption architecture,1999,10.1109/APSEC.1999.809619
Random walk system's behavior based on record function,1999,10.1016/S0375-9601(99)00053-5
Sensor-based fuzzy reactive navigation of a mobile robot through local target switching,1999,10.1109/5326.777079
Learning complex robot behaviours by evolutionary computing with task decomposition,1998,10.1007/3-540-49240-2_11
Learning to perceive the world as articulated: An approach for hierarchical learning in sensory-motor systems,1999,10.1016/S0893-6080(99)00060-X
Integrated architectures for a horticultural application,1998,10.1117/12.326930
RobChair - a powered wheelchair using a behaviour-based navigation,1998,
Dynamic update of the reinforcement function during learning,1999,10.1080/095400999116250
Behavior-based search using small autonomous mobile robot vehicles,1998,
Autonomous Mobile Robot Behavior Control Using Immune Network,1998,10.20965/jrm.1998.p0326
Multiple robot system for cooperative object transportation with various requirements on task performing,1999,
Qualitative spatial representations from task-oriented perception and exploratory behaviors,1998,10.1016/S0921-8890(98)00044-X
Development of a vision-based behavior by reinforcement learning,1999,
A decision-theoretic approach to fuzzy behavior coordination,1999,
"Proceedings - 1999 IEEE International Symposium on Computational Intelligence in Robotics and Automation, CIRA 1999",1999,
Genetic programming for automatic design of self-adaptive robots,1998,10.1007/BFb0055936
An intelligent robotic system based on a fuzzy approach,1999,10.1109/5.784220
Fuzzy Behavior-Based Control for a Task of Three-Link Manipulator with Obstacle Avoidance,1999,10.20965/jrm.1999.p0502
Adding reactivity to path following by an autonomous robot,1999,
ALLIANCE: An architecture for fault tolerant multirobot cooperation,1998,10.1109/70.681242
Behaviour-based approach to robotic grasp formulation: Experimental evaluation in a food product handling application,1997,
A robot trace maker: Modeling the fossil evidence of early invertebrate behavior,1998,10.1162/artl.1997.3.289
Implementation of the reflection behavior of SAROT architecture in the assembly robot,1997,
Behavior-based neural fuzzy control method for robot,1997,
A modified reactive control framework for cooperative mobile robots,1997,10.1117/12.287657
Ecological robotics,1998,10.1177/105971239800600306
Knowledge-based approach for object classification for robotic assembly,1998,
Model of fuzzy emotion and behaviour selection for an autonomous mobile robot,1997,
Evolving hierarchical robot behaviours,1997,10.1016/S0921-8890(97)00040-7
Behaviour-based blackboard architecture for mobile robots,1998,
"Behavior-based robotics, its scope and its prospects",1998,
The behavior based firm: application of recent ai concepts to company management,1997,10.1080/088395197118217
Impedance control as merging mechanism for a behaviour-based architecture,1998,10.1109/ROBOT.1998.677305
Hierarchical Learning of Navigational Behaviors in an Autonomous Robot using a Predictive Sparse Distributed Memory,1998,10.1023/a:1008810406347
Behavior Hierarchy for Autonomous Mobile Robots: Fuzzy-Behavior Modulation and Evolution,1997,10.1080/10798587.1997.10750691
Self-organization via active exploration: Hardware implementation of a neural robot,1998,10.1017/S0263574798000472
Proceedings of the 1998 IEEE International Conference on Robotics and Automation. Part 2 (of 4),1998,
Learning Method for Multi-Controller of Robot Behavior,1998,10.1299/jsmec.41.260
Tradeoffs in making the behaviour-based robotic systems goal-directed,1998,10.1109/ROBOT.1998.677243
Topological map based navigation system for mobile robotics,1997,
Instance-based reinforcement learning for robot path finding in continuous space,1997,
Development of indoor mobile guiding robot with fluorescent light detecting vision sensor,1997,
Supervenient hierarchies of behaviours-from robot vacuuming to space telerobotics,1997,10.1080/095281397147185
Autonomous robot behavior based on neural networks,1997,
Hybrid teleoperated/cooperative multirobot system for complex retrieval operations,1996,10.1117/12.256330
"The brain has a body: Adaptive behavior emerges from interactions of nervous system, body and environment",1997,10.1016/S0166-2236(97)01149-1
Metrics for evaluation of behaviour-based robotic systems,1998,10.1109/ROBOT.1998.677242
BISMARC: A biologically inspired system for map-based autonomous rover control,1998,10.1016/S0893-6080(98)00088-4
Embedding learning in behaviour-based architectures: A conceptual approach,1998,10.1023/A:1008832332433
"International Workshop on Algebraic Frames for the Perception-Action Cycle, AFPAC 1997",1997,
Algebraic aspects of designing behavior based systems,1997,10.1007/bfb0017858
"United we stand, divided we fall: Team formation in multiple robot applications",1997,
Sensor fusion for mobile robot navigation,1997,10.1109/JPROC.1997.554212
Robot windrower is first unmanned harvester,1997,10.1108/01439919710177137
Robot with a decentralized consensus-making mechanism based on the immune system,1997,
Cooperative behavior acquisition in multi-mobile robots environment by reinforcement learning based on state vector estimation,1998,10.1109/ROBOT.1998.677351
